47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_HP2
47364	13	Drug_SP2
47364	13	Drug_STA2
47364	13	Drug_STA2
47364	13	Drug_STA2
47365	13	Drug_HP2
47365	13	Drug_SP2
47365	13	Drug_STA2
47365	1000	card_Throneweaver
47366	13	card_bebraspion
47366	13	Drug_SP2
47366	13	Drug_STA2
47366	13	Drug_HP2
47366	13	Drug_SP2
47366	13	Drug_STA2
47366	13	Drug_HP2
47366	13	Drug_SP2
47366	13	Drug_STA2
47366	13	Drug_HP2
47366	13	Drug_SP2
47366	13	Drug_STA2
47366	13	Drug_HP2
47366	13	Drug_SP2
47366	13	Drug_STA2
47366	13	Drug_SP2
47366	13	Drug_STA2
47366	13	Drug_HP2
47366	13	Drug_SP2
47366	13	Drug_STA2
47366	13	Drug_HP2
47366	13	Drug_SP2
47366	13	Drug_STA2
47366	13	Drug_HP2
47366	13	Drug_SP2
47366	13	Drug_STA2
47366	13	Drug_HP2
47366	13	Drug_SP2
47366	13	Drug_STA2
47367	13	Drug_HP2
47367	13	Drug_SP2
47367	13	Drug_STA2
47368	13	Drug_HP2
47368	13	Drug_SP2
47368	13	Drug_STA2
47368	1000	card_Kimeleech
47369	13	Drug_HP2
47369	13	Drug_SP2
47369	13	Drug_STA2
47370	13	card_archon
47370	13	Drug_SP2
47370	13	Drug_STA2
47370	13	Drug_HP2
47370	13	Drug_SP2
47370	13	Drug_STA2
47370	13	Drug_HP2
47370	13	Drug_SP2
47370	13	Drug_STA2
47370	13	Drug_HP2
47370	13	Drug_SP2
47370	13	Drug_STA2
47370	13	Drug_HP2
47370	13	Drug_SP2
47370	13	Drug_STA2
47370	13	Drug_SP2
47370	13	Drug_STA2
47370	13	Drug_HP2
47370	13	Drug_SP2
47370	13	Drug_STA2
47370	13	Drug_HP2
47370	13	Drug_SP2
47370	13	Drug_STA2
47370	13	Drug_HP2
47370	13	Drug_SP2
47370	13	Drug_STA2
47370	13	Drug_HP2
47370	13	Drug_SP2
47370	13	Drug_STA2
47371	13	Drug_HP2
47371	13	Drug_SP2
47371	13	Drug_STA2
47381	15	HAND03_105
47381	20	R_NECK03_102
47381	80	SHD03_102
47381	65	MAC03_102
47381	20	card_Clymen
47381	30	Hat_628046
47382	13	Drug_HP2
47382	13	Drug_SP2
47382	13	Drug_STA2
47383	13	Drug_HP2
47383	13	Drug_SP2
47383	13	Drug_STA2
47384	13	Drug_HP2
47384	13	Drug_SP2
47384	13	Drug_STA2
47385	1000	Gacha_I_012
47386	13	card_Moyabruka
47386	13	Drug_SP2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_HP2
47386	13	Drug_SP2
47386	13	Drug_STA2
47386	13	Drug_STA2
47386	13	Drug_STA2
47387	13	Drug_HP2
47387	13	Drug_SP2
47387	13	Drug_STA2
47388	13	Drug_HP2
47388	13	Drug_SP2
47388	13	Drug_STA2
47389	1000	Gacha_F_047
47390	13	Drug_HP2
47390	13	Drug_SP2
47390	13	Drug_STA2
47391	1000	Gacha_F_050
47392	1000	Gacha_F_042
47393	1000	Gacha_F_046
47394	1000	misc_0083
47394	25	FOOT02_113
47394	135	HAND01_139
47394	2	BlueOrb_arma
47394	2	RedOrb_arma
47394	30	SPR03_108
47395	162	misc_0089
47395	135	TOP01_139
47395	2	TBW02_119
47395	2	BlueOrb_dimmer
47395	2	RedOrb_dimmer
47396	1500	misc_0121
47396	2500	misc_0118
47396	15	Hat_628058
47396	2	BlueOrb_flask
47396	2	RedOrb_flask
47397	5000	misc_0080
47397	2	BlueOrb_flight_hope
47397	2	RedOrb_flight_hope
47398	2500	misc_0081
47398	40	misc_tower_of_firepuppet2
47398	333	misc_gemExpStone_randomQuest1_TA
47398	2	BlueOrb_tower_of_firepuppet
47398	2	RedOrb_tower_of_firepuppet
47398	4	GEM_Thaumaturge_SwellHands
47399	1200	misc_0088
47399	135	LEG01_139
47399	2	BlueOrb_tower_of_firepuppet_black
47399	2	RedOrb_tower_of_firepuppet_black
47401	75	food_030
47401	333	misc_gemExpStone_randomQuest1_TA
47401	135	STF01_131
47401	2	BlueOrb_wizards_marmotte
47401	2	RedOrb_wizards_marmotte
47402	2	TBW03_104
47402	2	BlueOrb_slime_elite
47402	2	RedOrb_slime_elite
47410	2500	misc_0086
47410	134	LEG01_139
47414	28	LEG01_103
47414	20	HAND01_104
47414	28	SHD01_102
47414	20	STF01_104
47415	13	Drug_HP2
47415	13	Drug_SP2
47415	13	Drug_STA2
47415	1000	card_werewolf
47417	4	HAND01_202
47417	38	STF01_103
47442	250	food_001
47442	60	BOW01_112
47442	2	BlueOrb_Whip_vine_Ra
47442	2	RedOrb_Whip_vine_Ra
47442	2	Gem_Wizard_EarthQuake
47444	1428	misc_mushroom_ent
47444	180	misc_gemExpStone_randomQuest1_TA
47444	30	TOP03_104
47445	1000	misc_ellomago
47445	135	R_SPR01_112
47445	2	BlueOrb_ellomago
47445	2	RedOrb_ellomago
47445	2	Gem_Wugushi_Detoxify
47446	60	TSF01_104
47446	60	SPR01_101
47446	46	NECK02_103
47446	60	TBW01_106
47446	2	BlueOrb_New_desmodus
47446	2	RedOrb_New_desmodus
47446	2	Gem_Pyromancer_FireWall
47447	1250	misc_0002
47447	2	BlueOrb_Leaf_diving
47447	2	RedOrb_Leaf_diving
47447	2	Gem_Wizard_EnergyBolt
47453	1200	misc_0013
47453	60	TSF01_112
47453	250	HAND01_104
47453	134	TOP01_124
47453	250	FOOT01_133
47453	134	misc_gemExpStone_randomQuest1_TA
47453	2	BlueOrb_bubbe_mage_normal
47453	2	RedOrb_bubbe_mage_normal
47454	3	STF03_102
47456	800	misc_0013
47456	60	TSW01_114
47456	250	FOOT01_104
47456	155	TSW02_101
47456	134	misc_gemExpStone_randomQuest1_TA
47456	134	BRC01_124
47456	2	TSF02_113
47456	2	BlueOrb_bubbe_mage_priest
47456	2	RedOrb_bubbe_mage_priest
47460	40	misc_0058
47460	33	misc_0126
47460	134	R_HAND01_109
47460	2	BlueOrb_wendigo
47460	2	RedOrb_wendigo
47461	1700	misc_chromadog
47461	333	misc_gemExpStone_randomQuest1_TA
47461	19	Hat_628036
47461	2	BlueOrb_Chromadog
47461	2	RedOrb_Chromadog
47462	1000	misc_Rambear
47462	115	TSP01_109
47462	2	BlueOrb_Rambear
47462	2	RedOrb_Rambear
47463	1000	misc_0037
47463	80	misc_Ultanun
47463	134	HAND01_107
47463	2	BlueOrb_Ultanun
47463	2	RedOrb_Ultanun
47464	750	misc_Rubabos
47464	2	BlueOrb_Rubabos
47464	2	RedOrb_Rubabos
47464	43	RAP02_102
47464	2	Gem_Doppelsoeldner_Cyclone
47465	1111	misc_0018
47465	25	STF02_101
47465	107	STF01_105
47465	25	TSF02_101
47465	250	TOP01_133
47465	2	MAC03_101
47465	13	MAC03_101
47466	1111	misc_0018
47466	107	TSF01_103
47466	250	LEG01_133
47466	117	SWD02_107
47466	23	SWD02_107
47469	500	misc_0147
47469	2	BlueOrb_Moya
47469	2	RedOrb_Moya
47469	115	RAP01_102
47470	46	misc_0159
47470	2	BlueOrb_Moyabu
47470	2	RedOrb_Moyabu
47470	2	Gem_Falconer_Pheasant
47471	250	misc_Bavon
47471	115	TSW01_127
47471	2	BlueOrb_Bavon
47471	2	RedOrb_Bavon
47472	80	misc_Tanu
47472	134	TOP01_126
47472	60	TSF01_105
47472	2	MAC02_115
47472	2	BlueOrb_Tanu
47472	2	RedOrb_Tanu
47472	2	Gem_Cryomancer_IceBlast
47473	2500	misc_0019
47473	134	SHD01_102
47473	40	TBW02_101
47473	50	BOW02_101
47473	2	BlueOrb_Zignuts
47473	2	RedOrb_Zignuts
47473	2	Gem_Kriwi_Aukuras
47474	2000	misc_seedmia
47474	65	food_009
47474	1500	misc_ore02
47476	1111	misc_0018
47476	2500	misc_ore02
47477	3	TSF03_105
47478	100	misc_Denden
47478	115	PST01_102
47478	2	BlueOrb_Denden
47478	2	RedOrb_Denden
47478	4	GEM_Alchemist_SprinkleSPPotion
47479	800	misc_0113
47479	100	misc_Doyor2
47479	3333	food_002
47479	2	BlueOrb_Doyor
47479	2	RedOrb_Doyor
47479	2	Gem_Priest_Blessing
47480	2000	misc_0112
47480	1111	food_010
47480	21	SWD02_105
47480	2	BlueOrb_Tipio
47480	2	RedOrb_Tipio
47480	2	Gem_Kriwi_Daino
47480	333	rsc_2_2
47480	333	rsc_4_1
47481	700	misc_0300
47481	27	misc_0428
47481	14	misc_0429
47481	2	BlueOrb_Rondo
47481	2	RedOrb_Rondo
47481	127	misc_gemExpStone_randomQuest2_TA
47482	625	misc_TerraNymph
47482	95	R_STF01_109
47482	180	misc_gemExpStone_randomQuest1_TA
47483	5000	misc_0022
47483	100	misc_firent2
47483	3333	wood_01
47483	115	R_TOP02_109
47484	8888	misc_0018
47484	4	misc_0115
47484	180	misc_jore08
47484	250	TOP01_104
47486	2000	misc_Caro
47486	75	TSF02_103
47486	2	BlueOrb_Caro
47486	2	RedOrb_Caro
47486	2	Gem_Cryomancer_IceBolt
47488	134	FOOT01_105
47488	500	misc_0271
47491	1111	misc_0018
47491	98	SWD01_120
47491	98	TSW01_103
47491	98	MAC01_120
47491	134	TOP01_125
47491	134	LEG01_125
47492	1111	misc_0018
47492	11	misc_pantoSword
47492	2000	misc_ore02
47493	1111	misc_0018
47493	2500	food_003
47493	168	TSF01_103
47495	1111	misc_0018
47495	90	misc_pantoSword
47495	1500	misc_ore02
47495	134	SWD01_105
47495	107	TSW01_103
47496	750	misc_humming_bud
47498	1000	Gacha_F_015
47502	0	gem_circle_1
47502	0	gem_square_1
47502	0	gem_diamond_1
47502	0	gem_star_1
47505	1000	SWD01_136
47505	1000	TSW01_128
47505	1000	STF01_136
47505	1000	TSF01_128
47505	1000	TBW01_136
47505	1000	BOW01_129
47505	1000	MAC01_135
47514	1000	SWD01_133
47514	1000	TSW01_125
47514	1000	STF01_133
47514	1000	TSF01_125
47514	1000	TBW01_133
47514	1000	BOW01_126
47514	1000	MAC01_132
47514	1000	SPR01_115
47514	1000	TSP01_106
47515	1200	misc_0001
47515	150	Hat_628054
47515	107	SHD01_101
47515	2	BlueOrb_Onion
47515	2	RedOrb_Onion
47515	2	Gem_Wizard_Lethargy
47528	6666	misc_mallardu
47528	134	SHD01_103
47528	58	R_BRC02_102
47528	60	STF01_106
47528	2	BlueOrb_Mallardu
47528	2	RedOrb_Mallardu
47528	2	Gem_Highlander_Crown
47529	134	HAND01_105
47529	31	STF02_102
47529	2500	food_014
47529	2	BlueOrb_Mally
47529	2	RedOrb_Mally
47530	2500	misc_Grummer
47530	60	MAC01_105
47530	2	MAC02_114
47530	2	BlueOrb_Grummer
47530	2	RedOrb_Grummer
47530	2	Gem_Kriwi_Zalciai
47531	750	misc_humming_bud
47531	120	Hat_628018
47531	134	BRC01_125
47531	2	BlueOrb_Humming_bud
47531	2	RedOrb_Humming_bud
47531	2	Gem_Cryomancer_IceWall
47532	3333	misc_leafly
47532	134	NECK01_124
47532	2	BOW02_112
47532	2	BlueOrb_Leafly
47532	2	RedOrb_Leafly
47532	2	Gem_Priest_Monstrance
57010	666	misc_0065
57010	3	misc_jore17
57010	108	LEG01_153
57010	129	misc_gemExpStone_randomQuest1_TA
57010	2	BlueOrb_wolf_statue_mage
57010	2	RedOrb_wolf_statue_mage
57010	4	GEM_Peltasta_HardShield
57015	1000	SWD01_105
57015	1000	TSW01_103
57015	1000	STF01_105
57015	1000	TSF01_103
57015	1000	TBW01_105
57015	1000	BOW01_103
57015	1000	MAC01_105
57016	2000	misc_seedmia
57016	2	BlueOrb_seedmia
57016	2	RedOrb_seedmia
57017	5000	misc_0022
57017	100	misc_firent2
57017	152	BRC01_115
57017	2	BlueOrb_Firent
57017	2	RedOrb_Firent
57018	1250	misc_galok
57018	60	TSW01_104
57018	30	BRC02_103
57018	2	BlueOrb_Galok
57018	2	RedOrb_Galok
57018	2	Gem_Pyromancer_FlameGround
57019	2000	misc_0040
57019	100	misc_jore02
57019	2500	food_013
57019	38	R_BRC02_104
57019	2	BlueOrb_Upent
57019	2	RedOrb_Upent
57019	2	Gem_QuarrelShooter_DeployPavise
57021	3333	misc_glizardon
57021	90	misc_glizardon2
57021	40	misc_silverbar
57021	128	misc_gemExpStone_randomQuest1_TA
57021	2	BlueOrb_Glizardon
57021	2	RedOrb_Glizardon
57021	2	Gem_Highlander_Moulinet
57022	1111	misc_Corylus
57022	183	misc_ore08
57022	128	misc_gemExpStone_randomQuest1_TA
57022	134	SHD01_104
57022	134	BRC01_126
57022	2	BlueOrb_Corylus
57022	2	RedOrb_Corylus
57022	4	GEM_Rogue_KnifeThrowing
57023	5000	misc_Rudas_loxodon
57023	100	misc_Rudas_loxodon2
57023	15	misc_Rudas_loxodon3
57023	1	food_022
57023	3	Hat_628043
57023	2	BlueOrb_Rudas_loxodon
57023	2	RedOrb_Rudas_loxodon
57023	2	Gem_Bokor_Hexing
57024	58	MAC02_101
57024	2	BlueOrb_Beeteros
57024	2	RedOrb_Beeteros
57024	2	Gem_Cleric_Fade
57025	3333	misc_Mentiwood
57025	134	FOOT01_107
57025	2	BlueOrb_Mentiwood
57025	2	RedOrb_Mentiwood
57025	2	Gem_Kriwi_DivineStigma
57026	2500	misc_0025
57026	85	misc_egnome2
57026	15	misc_ore05
57026	90	MAC01_107
57026	134	LEG01_127
57026	134	TOP01_127
57026	2	BlueOrb_Egnome
57026	2	RedOrb_Egnome
57026	2	Gem_Peltasta_UmboBlow
57027	1428	misc_0035
57027	60	TSW01_105
57027	2	BlueOrb_Beetow
57027	2	RedOrb_Beetow
57027	2	Gem_Peltasta_Guardian
57028	500	misc_pawn1
57028	128	misc_gemExpStone_randomQuest1_TA
57028	134	FOOT01_127
57028	2	TSW02_115
57028	2	BlueOrb_Pawndel
57028	2	RedOrb_Pawndel
57028	2	Gem_Peltasta_SwashBuckling
57029	500	food_020
57029	134	BRC01_127
57029	2	BlueOrb_Carcashu
57029	2	RedOrb_Carcashu
57029	2	Gem_Cryomancer_IciclePike
57030	2500	misc_maize
57030	134	TOP01_106
57030	2	BlueOrb_Zibu_Maize
57030	2	RedOrb_Zibu_Maize
57030	2	Gem_Pyromancer_EnchantFire
57033	1428	misc_Velwriggler
57033	2	BlueOrb_Velwriggler
57033	2	RedOrb_Velwriggler
57033	2	Gem_Linker_HangmansKnot
57035	750	misc_0137
57035	135	TSF01_123
57035	2	BlueOrb_duckey
57035	2	RedOrb_duckey
57035	4	GEM_Sapper_SpringTrap
57036	800	misc_0135
57036	135	TSW01_123
57036	2	MAC02_117
57036	2	BlueOrb_Cronewt
57036	2	RedOrb_Cronewt
57036	4	GEM_Templer_FlyingColors
57037	500	misc_0136
57037	33	BOW02_107
57037	2	BlueOrb_InfroHoglan
57037	2	RedOrb_InfroHoglan
57038	3333	misc_Dumaro
57038	134	BRC01_129
57038	33	TBW02_103
57038	2	BlueOrb_Dumaro
57038	2	RedOrb_Dumaro
57039	50	FOOT02_106
57039	100	STF01_108
57039	134	R_HAND01_108
57039	134	R_FOOT01_108
57039	2	BlueOrb_Lichenclops
57039	2	RedOrb_Lichenclops
57039	4	GEM_Chaplain_VisibleTalent
57040	1700	misc_rublem
57040	80	misc_rublem2
57040	2	BlueOrb_rubblem
57040	2	RedOrb_rubblem
57040	4	GEM_Scout_ObliqueFire
57041	3333	misc_jore09
57041	134	R_SHD01_106
57041	2	BlueOrb_loftlem
57041	2	RedOrb_loftlem
57041	2	Gem_Highlander_CrossCut
57042	2000	misc_jore09
57042	2	BlueOrb_blindlem
57042	2	RedOrb_blindlem
57043	134	R_BOW01_123
57044	1500	misc_0181
57044	115	R_BRC01_135
57044	2	BlueOrb_infro_Blud
57044	2	RedOrb_infro_Blud
57044	2	Gem_Sadhu_Possession
57044	64	HAND01_202
57045	2500	misc_Ticen
57045	134	R_FOOT01_109
57045	2	RedOrb_ticen
57045	2	BlueOrb_ticen
57045	2	Gem_Barbarian_Cleave
57046	1428	misc_Tucen
57046	134	FOOT01_110
57046	2	BlueOrb_tucen
57046	2	RedOrb_tucen
57046	2	Gem_Hunter_RushDog
57048	115	SWD01_107
57048	128	misc_gemExpStone_randomQuest1_TA
57048	60	SPR01_102
57048	134	FOOT01_112
57048	2	STF02_114
57048	2	BlueOrb_colitile
57048	2	RedOrb_colitile
57048	2	Gem_Psychokino_Swap
57050	1250	misc_minivern
57050	135	TSP01_104
57050	2	STF02_116
57050	2	BlueOrb_minivern
57050	2	RedOrb_minivern
57050	200	R_NECK02_123
57051	2000	misc_jore11
57051	135	SHD01_114
57051	2	BlueOrb_belegg
57051	2	RedOrb_belegg
57052	2500	wood_01
57052	33	TOP02_106
57052	25	BRC02_105
57052	2	BlueOrb_Woodfung
57052	2	RedOrb_Woodfung
57053	181	misc_0084
57053	30	R_BRC02_107
57053	2	BlueOrb_InfroRocktor_red
57053	2	RedOrb_InfroRocktor_red
57053	30	TSW03_113
57054	666	misc_0065
57054	3	misc_jore17
57054	108	LEG01_153
57054	129	misc_gemExpStone_randomQuest1_TA
57054	2	BlueOrb_wolf_statue_mage
57054	2	RedOrb_wolf_statue_mage
57054	4	GEM_Peltasta_HardShield
57056	1000	SWD01_131
57056	1000	TSW01_123
57056	1000	STF01_131
57056	1000	TSF01_123
57056	1000	R_TBW01_131
57056	1000	BOW01_124
57056	1000	MAC01_130
57056	1000	SPR01_113
57056	1000	TSP01_104
57058	1000	SWD01_130
57058	1000	R_TSW01_122
57058	1000	STF01_130
57058	1000	TSF01_122
57058	1000	TBW01_130
57058	1000	R_BOW01_123
57058	1000	R_MAC01_129
57058	1000	R_SPR01_112
57058	1000	TSP01_103
57064	1000	SWD01_116
57064	1000	TSW01_111
57064	1000	STF01_116
57064	1000	R_TSF01_109
57064	1000	TBW01_116
57064	1000	BOW01_111
57064	1000	R_MAC01_116
57064	1000	R_SPR01_106
57064	1000	R_TSP01_102
57067	0	gem_circle_1
57067	0	gem_square_1
57067	0	gem_diamond_1
57067	0	gem_star_1
57069	1000	SWD01_131
57069	1000	TSW01_123
57069	1000	STF01_131
57069	1000	TSF01_123
57069	1000	R_TBW01_131
57069	1000	BOW01_124
57069	1000	MAC01_130
57069	1000	SPR01_113
57069	1000	TSP01_104
57070	1000	SWD01_131
57070	1000	TSW01_123
57070	1000	STF01_131
57070	1000	TSF01_123
57070	1000	R_TBW01_131
57070	1000	BOW01_124
57070	1000	MAC01_130
57070	1000	SPR01_113
57070	1000	TSP01_104
57072	1000	SWD01_105
57072	1000	TSW01_103
57072	1000	STF01_105
57072	1000	TSF01_103
57072	1000	TBW01_105
57072	1000	BOW01_103
57072	1000	MAC01_105
57076	0	gem_circle_1
57076	0	gem_square_1
57076	0	gem_diamond_1
57076	0	gem_star_1
57079	0	gem_circle_1
57079	0	gem_square_1
57079	0	gem_diamond_1
57079	0	gem_star_1
57080	1000	R_SWD01_109
57080	1000	R_TSW01_107
57080	1000	R_STF01_109
57080	1000	R_TSF01_107
57080	1000	R_TBW01_109
57080	1000	R_BOW01_107
57080	1000	R_MAC01_109
57080	1000	R_SPR01_104
57081	1000	SWD01_110
57081	1000	TSW01_108
57081	1000	STF01_110
57081	1000	TSF01_108
57081	1000	TBW01_110
57081	1000	BOW01_108
57081	1000	MAC01_110
57081	1000	SPR01_105
57081	1000	TSP01_101
57082	1000	SWD01_131
57082	1000	TSW01_123
57082	1000	STF01_131
57082	1000	TSF01_123
57082	1000	R_TBW01_131
57082	1000	BOW01_124
57082	1000	MAC01_130
57082	1000	SPR01_113
57082	1000	TSP01_104
57087	1000	SWD01_106
57087	1000	TSW01_104
57087	1000	STF01_106
57087	1000	TSF01_104
57087	1000	TBW01_106
57087	1000	BOW01_104
57087	1000	MAC01_106
57087	1000	SPR01_101
57088	1000	SWD01_130
57088	1000	R_TSW01_122
57088	1000	STF01_130
57088	1000	TSF01_122
57088	1000	TBW01_130
57088	1000	R_BOW01_123
57088	1000	R_MAC01_129
57088	1000	R_SPR01_112
57088	1000	TSP01_103
57089	0	BRC01_105
57091	0	gem_circle_1
57091	0	gem_square_1
57091	0	gem_diamond_1
57091	0	gem_star_1
57095	1000	SWD01_110
57095	1000	TSW01_108
57095	1000	STF01_110
57095	1000	TSF01_108
57095	1000	TBW01_110
57095	1000	BOW01_108
57095	1000	MAC01_110
57095	1000	SPR01_105
57095	1000	TSP01_101
57096	0	gem_circle_1
57096	0	gem_square_1
57096	0	gem_diamond_1
57096	0	gem_star_1
57098	1000	SWD01_116
57098	1000	TSW01_111
57098	1000	STF01_116
57098	1000	R_TSF01_109
57098	1000	TBW01_116
57098	1000	BOW01_111
57098	1000	R_MAC01_116
57098	1000	R_SPR01_106
57098	1000	R_TSP01_102
57100	1000	SWD01_108
57100	1000	TSW01_106
57100	1000	STF01_108
57100	1000	TSF01_106
57100	1000	TBW01_108
57100	1000	BOW01_106
57100	1000	MAC01_108
57100	1000	SPR01_103
57101	1000	SWD01_130
57101	1000	R_TSW01_122
57101	1000	STF01_130
57101	1000	TSF01_122
57101	1000	TBW01_130
57101	1000	R_BOW01_123
57101	1000	R_MAC01_129
57101	1000	R_SPR01_112
57101	1000	TSP01_103
57102	0	Hat_628023
57105	1000	TSP01_105
57105	1000	SWD01_132
57105	1000	TSW01_124
57105	1000	STF01_132
57105	1000	TSF01_124
57105	1000	R_TBW01_132
57105	1000	BOW01_125
57105	1000	MAC01_131
57105	1000	SPR01_114
57107	1000	SWD01_107
57107	1000	TSW01_105
57107	1000	STF01_107
57107	1000	TSF01_105
57107	1000	TBW01_107
57107	1000	BOW01_105
57107	1000	MAC01_107
57107	1000	SPR01_102
57111	1000	R_SWD01_109
57111	1000	R_TSW01_107
57111	1000	R_STF01_109
57111	1000	R_TSF01_107
57111	1000	R_TBW01_109
57111	1000	R_BOW01_107
57111	1000	R_MAC01_109
57111	1000	R_SPR01_104
57114	1000	SWD01_109
57114	1000	TSW01_107
57114	1000	STF01_109
57114	1000	TSF01_107
57114	1000	TBW01_109
57114	1000	BOW01_107
57114	1000	MAC01_109
57114	1000	SPR01_104
57115	0	gem_circle_1
57115	0	gem_square_1
57115	0	gem_diamond_1
57115	0	gem_star_1
57116	1000	SWD01_106
57116	1000	TSW01_104
57116	1000	STF01_106
57116	1000	TSF01_104
57116	1000	TBW01_106
57116	1000	BOW01_104
57116	1000	MAC01_106
57116	1000	SPR01_101
57120	1000	SWD01_130
57120	1000	R_TSW01_122
57120	1000	STF01_130
57120	1000	TSF01_122
57120	1000	TBW01_130
57120	1000	R_BOW01_123
57120	1000	R_MAC01_129
57120	1000	R_SPR01_112
57120	1000	TSP01_103
57121	1000	SWD01_110
57121	1000	TSW01_108
57121	1000	STF01_110
57121	1000	TSF01_108
57121	1000	TBW01_110
57121	1000	BOW01_108
57121	1000	MAC01_110
57121	1000	SPR01_105
57121	1000	TSP01_101
57131	10	Drug_STA2
57131	30	Drug_HP2
57131	50	Drug_SP2
57131	1000	card_Gorgon
57132	13	Drug_HP2
57132	13	Drug_SP2
57132	13	Drug_STA2
57132	1000	card_necrovanter
57133	10	Drug_STA2
57133	30	Drug_HP2
57133	50	Drug_SP2
57133	1000	card_Devilglove
57137	13	card_spector_gh
57137	13	Drug_SP2
57137	13	Drug_HP2
57137	13	Drug_SP2
57137	13	Drug_STA2
57137	13	Drug_HP2
57137	13	Drug_SP2
57137	13	Drug_STA2
57137	13	Drug_HP2
57137	13	Drug_SP2
57137	13	Drug_STA2
57137	13	Drug_HP2
57137	13	Drug_SP2
57137	13	Drug_STA2
